Date,AAPL,GOOG,MSFT,AMZN,FB
2018-03-15,174.10916137695312,1149.5799560546875,91.65699768066406,1582.3199462890625,183.86000061035156
2018-03-16,173.4951934814453,1135.72998046875,92.06575012207031,1571.6800537109375,185.08999633789062
2018-03-19,170.84434509277344,1099.8199462890625,90.40155792236328,1544.9300537109375,172.55999755859375
2018-03-20,170.78585815429688,1097.7099609375,90.63512420654297,1586.510009765625,168.14999389648438
2018-03-21,166.916748046875,1090.8800048828125,90.00254821777344,1581.8599853515625,169.38999938964844
2018-03-22,164.5582733154297,1049.0799560546875,87.38460540771484,1544.9200439453125,164.88999938964844
2018-03-23,160.7476348876953,1021.5700073242188,84.84452819824219,1495.56005859375,159.38999938964844
2018-03-26,168.378662109375,1053.2099609375,91.2677230834961,1555.8599853515625,160.05999755859375
2018-03-27,164.06121826171875,1005.0999755859375,87.07318878173828,1497.050048828125,152.22000122070312
2018-03-28,162.24851989746094,1004.5599975585938,86.99532318115234,1431.4200439453125,153.02999877929688
2018-03-29,163.5154571533203,1031.7900390625,88.824951171875,1447.3399658203125,159.7899932861328
2018-04-02,162.44342041015625,1006.469970703125,86.14862823486328,1371.989990234375,155.38999938964844
2018-04-03,164.10997009277344,1013.4099731445312,87.30674743652344,1392.050048828125,156.11000061035156
2018-04-04,167.2481231689453,1025.1400146484375,89.85655975341797,1410.5699462890625,155.10000610351562
2018-04-05,168.40786743164062,1027.81005859375,89.90521240234375,1451.75,159.33999633789062
2018-04-06,164.10023498535156,1007.0399780273438,87.81281280517578,1405.22998046875,157.1999969482422
2018-04-09,165.727783203125,1015.4500122070312,88.33834838867188,1406.0799560546875,157.92999267578125
2018-04-10,168.84645080566406,1031.6400146484375,90.39183044433594,1436.219970703125,165.0399932861328
2018-04-11,168.05702209472656,1019.969970703125,89.3991470336914,1427.050048828125,166.32000732421875
2018-04-12,169.7138214111328,1032.510009765625,91.07307434082031,1448.5,163.8699951171875
2018-04-13,170.28880310058594,1029.27001953125,90.58647918701172,1430.7900390625,164.52000427246094
2018-04-16,171.3511199951172,1037.97998046875,91.64727020263672,1441.5,164.8300018310547
2018-04-17,173.7095947265625,1074.1600341796875,93.49637603759766,1503.8299560546875,168.66000366210938
2018-04-18,173.31976318359375,1072.0799560546875,93.85645294189453,1527.8399658203125,166.36000061035156
2018-04-19,168.40786743164062,1087.699951171875,93.53529357910156,1556.9100341796875,168.10000610351562
2018-04-20,161.5078125,1072.9599609375,92.45503234863281,1527.489990234375,166.27999877929688
2018-04-23,161.0400390625,1067.449951171875,92.795654296875,1517.8599853515625,165.83999633789062
2018-04-24,158.79849243164062,1019.97998046875,90.62539672851562,1460.0899658203125,159.69000244140625
2018-04-25,159.4904327392578,1021.1799926757812,89.83710479736328,1460.1700439453125,159.69000244140625
2018-04-26,160.04595947265625,1040.0400390625,91.73485565185547,1517.9599609375,174.16000366210938
2018-04-27,158.19424438476562,1030.050048828125,93.25305938720703,1572.6199951171875,173.58999633789062
2018-04-30,161.05950927734375,1017.3300170898438,91.0146713256836,1566.1300048828125,172.0
2018-05-01,164.80189514160156,1037.31005859375,92.45503234863281,1582.260009765625,173.86000061035156
2018-05-02,172.08206176757812,1024.3800048828125,91.00495147705078,1569.6800537109375,176.07000732421875
2018-05-03,172.39390563964844,1023.719970703125,91.5499496459961,1572.0799560546875,174.02000427246094
2018-05-04,179.1575164794922,1048.2099609375,92.6107406616211,1580.949951171875,176.61000061035156
2018-05-07,180.45372009277344,1054.7900390625,93.6423568725586,1600.1400146484375,177.97000122070312
2018-05-08,181.3210906982422,1053.9100341796875,93.24333190917969,1592.3900146484375,178.9199981689453
2018-05-09,182.59779357910156,1082.760009765625,94.34306335449219,1608.0,182.66000366210938
2018-05-10,185.2096710205078,1097.5699462890625,95.28709411621094,1609.0799560546875,185.52999877929688
2018-05-11,184.50526428222656,1098.260009765625,95.08269500732422,1602.9100341796875,186.99000549316406
